;Nome DP;Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;LatW;LongW
1290;057 DP - Parque da Moóca;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5686;-46,5844
1291;057 DP - Parque da Moóca;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5686;-46,5844
1292;057 DP - Parque da Moóca;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5686;-46,5844
1293;057 DP - Parque da Moóca;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;1,0;0,0;0,0;0;...;...;...;1,0;-23,5686;-46,5844
1294;057 DP - Parque da Moóca;TENTATIVA DE HOMICÍDIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5686;-46,5844
1295;057 DP - Parque da Moóca;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5686;-46,5844
1296;057 DP - Parque da Moóca;LESÃO CORPORAL DOLOSA;11,0;13,0;15,0;10;14,0;3,0;0,0;8,0;8;...;...;...;82,0;-23,5686;-46,5844
1297;057 DP - Parque da Moóca;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;7,0;4,0;6,0;6;13,0;11,0;5,0;3,0;5;...;...;...;60,0;-23,5686;-46,5844
1298;057 DP - Parque da Moóca;LESÃO CORPORAL CULPOSA - OUTRAS;0,0;0,0;1,0;0;3,0;0,0;1,0;0,0;1;...;...;...;6,0;-23,5686;-46,5844
1299;057 DP - Parque da Moóca;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5686;-46,5844
1300;057 DP - Parque da Moóca;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5686;-46,5844
1301;057 DP - Parque da Moóca;TOTAL DE ESTUPRO (4);1,0;0,0;1,0;1;1,0;1,0;2,0;1,0;1;...;...;...;9,0;-23,5686;-46,5844
1302;057 DP - Parque da Moóca;ESTUPRO;1,0;0,0;0,0;1;1,0;0,0;1,0;0,0;1;...;...;...;5,0;-23,5686;-46,5844
1303;057 DP - Parque da Moóca;ESTUPRO DE VULNERÁVEL;0,0;0,0;1,0;0;0,0;1,0;1,0;1,0;0;...;...;...;4,0;-23,5686;-46,5844
1304;057 DP - Parque da Moóca;TOTAL DE ROUBO - OUTROS (1);26,0;29,0;26,0;28;28,0;21,0;33,0;33,0;25;...;...;...;249,0;-23,5686;-46,5844
1305;057 DP - Parque da Moóca;ROUBO - OUTROS;25,0;28,0;26,0;28;28,0;21,0;32,0;33,0;24;...;...;...;245,0;-23,5686;-46,5844
1306;057 DP - Parque da Moóca;ROUBO DE VEÍCULO;4,0;8,0;5,0;8;7,0;6,0;5,0;7,0;7;...;...;...;57,0;-23,5686;-46,5844
1307;057 DP - Parque da Moóca;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5686;-46,5844
1308;057 DP - Parque da Moóca;ROUBO DE CARGA;1,0;1,0;0,0;0;0,0;0,0;1,0;0,0;1;...;...;...;4,0;-23,5686;-46,5844
1309;057 DP - Parque da Moóca;FURTO - OUTROS;58,0;59,0;55,0;58;59,0;59,0;63,0;53,0;37;...;...;...;501,0;-23,5686;-46,5844
1310;057 DP - Parque da Moóca;FURTO DE VEÍCULO;22,0;26,0;26,0;29;31,0;28,0;36,0;31,0;27;...;...;...;256,0;-23,5686;-46,5844
1311;058 DP - Vila Formosa;HOMICÍDIO DOLOSO (2);0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;1;...;...;...;1,0;-23,5605;-46,545
1312;058 DP - Vila Formosa;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;1;...;...;...;1,0;-23,5605;-46,545
1313;058 DP - Vila Formosa;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5605;-46,545
1314;058 DP - Vila Formosa;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5605;-46,545
1315;058 DP - Vila Formosa;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;2,0;0,0;0;...;...;...;2,0;-23,5605;-46,545
1316;058 DP - Vila Formosa;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5605;-46,545
1317;058 DP - Vila Formosa;TENTATIVA DE HOMICÍDIO;0,0;0,0;0,0;0;0,0;0,0;0,0;1,0;1;...;...;...;2,0;-23,5605;-46,545
1318;058 DP - Vila Formosa;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5605;-46,545
1319;058 DP - Vila Formosa;LESÃO CORPORAL DOLOSA;18,0;10,0;18,0;12;7,0;13,0;11,0;11,0;14;...;...;...;114,0;-23,5605;-46,545
1320;058 DP - Vila Formosa;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;6,0;6,0;7,0;4;5,0;8,0;8,0;10,0;12;...;...;...;66,0;-23,5605;-46,545
1321;058 DP - Vila Formosa;LESÃO CORPORAL CULPOSA - OUTRAS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5605;-46,545
1322;058 DP - Vila Formosa;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5605;-46,545
1323;058 DP - Vila Formosa;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5605;-46,545
1324;058 DP - Vila Formosa;TOTAL DE ESTUPRO (4);2,0;0,0;1,0;0;1,0;1,0;1,0;0,0;2;...;...;...;8,0;-23,5605;-46,545
1325;058 DP - Vila Formosa;ESTUPRO;1,0;0,0;0,0;0;0,0;0,0;1,0;0,0;1;...;...;...;3,0;-23,5605;-46,545
1326;058 DP - Vila Formosa;ESTUPRO DE VULNERÁVEL;1,0;0,0;1,0;0;1,0;1,0;0,0;0,0;1;...;...;...;5,0;-23,5605;-46,545
1327;058 DP - Vila Formosa;TOTAL DE ROUBO - OUTROS (1);43,0;33,0;46,0;24;32,0;44,0;40,0;48,0;43;...;...;...;353,0;-23,5605;-46,545
1328;058 DP - Vila Formosa;ROUBO - OUTROS;43,0;33,0;45,0;24;32,0;43,0;40,0;48,0;43;...;...;...;351,0;-23,5605;-46,545
1329;058 DP - Vila Formosa;ROUBO DE VEÍCULO;4,0;11,0;8,0;6;7,0;11,0;4,0;7,0;11;...;...;...;69,0;-23,5605;-46,545
1330;058 DP - Vila Formosa;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5605;-46,545
1331;058 DP - Vila Formosa;ROUBO DE CARGA;0,0;0,0;1,0;0;0,0;1,0;0,0;0,0;0;...;...;...;2,0;-23,5605;-46,545
1332;058 DP - Vila Formosa;FURTO - OUTROS;48,0;37,0;44,0;54;49,0;46,0;48,0;58,0;45;...;...;...;429,0;-23,5605;-46,545
1333;058 DP - Vila Formosa;FURTO DE VEÍCULO;29,0;41,0;35,0;42;35,0;45,0;40,0;30,0;39;...;...;...;336,0;-23,5605;-46,545
1334;059 DP - Jardim Noemia;HOMICÍDIO DOLOSO (2);2,0;1,0;1,0;0;0,0;0,0;0,0;1,0;0;...;...;...;5,0;-23,4925;-46,41
1335;059 DP - Jardim Noemia;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);2,0;1,0;1,0;0;0,0;0,0;0,0;1,0;0;...;...;...;5,0;-23,4925;-46,41
1336;059 DP - Jardim Noemia;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4925;-46,41
1337;059 DP - Jardim Noemia;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4925;-46,41
1338;059 DP - Jardim Noemia;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;1,0;0;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,4925;-46,41
1339;059 DP - Jardim Noemia;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4925;-46,41
1340;059 DP - Jardim Noemia;TENTATIVA DE HOMICÍDIO;0,0;0,0;0,0;1;3,0;2,0;0,0;1,0;0;...;...;...;7,0;-23,4925;-46,41
1341;059 DP - Jardim Noemia;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4925;-46,41
1342;059 DP - Jardim Noemia;LESÃO CORPORAL DOLOSA;30,0;27,0;14,0;32;25,0;18,0;28,0;19,0;27;...;...;...;220,0;-23,4925;-46,41
1343;059 DP - Jardim Noemia;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;8,0;6,0;4,0;5;4,0;5,0;7,0;6,0;6;...;...;...;51,0;-23,4925;-46,41
1344;059 DP - Jardim Noemia;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;0,0;0,0;1;1,0;0,0;1,0;0,0;3;...;...;...;7,0;-23,4925;-46,41
1345;059 DP - Jardim Noemia;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4925;-46,41
1346;059 DP - Jardim Noemia;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4925;-46,41
1347;059 DP - Jardim Noemia;TOTAL DE ESTUPRO (4);5,0;1,0;1,0;5;3,0;2,0;3,0;3,0;3;...;...;...;26,0;-23,4925;-46,41
1348;059 DP - Jardim Noemia;ESTUPRO;0,0;0,0;0,0;0;0,0;0,0;1,0;0,0;1;...;...;...;2,0;-23,4925;-46,41
1349;059 DP - Jardim Noemia;ESTUPRO DE VULNERÁVEL;5,0;1,0;1,0;5;3,0;2,0;2,0;3,0;2;...;...;...;24,0;-23,4925;-46,41
1350;059 DP - Jardim Noemia;TOTAL DE ROUBO - OUTROS (1);99,0;110,0;84,0;104;85,0;81,0;104,0;84,0;96;...;...;...;847,0;-23,4925;-46,41
1351;059 DP - Jardim Noemia;ROUBO - OUTROS;97,0;105,0;82,0;102;85,0;80,0;103,0;79,0;95;...;...;...;828,0;-23,4925;-46,41
1352;059 DP - Jardim Noemia;ROUBO DE VEÍCULO;16,0;18,0;11,0;17;12,0;16,0;8,0;13,0;13;...;...;...;124,0;-23,4925;-46,41
1353;059 DP - Jardim Noemia;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4925;-46,41
1354;059 DP - Jardim Noemia;ROUBO DE CARGA;2,0;5,0;2,0;2;0,0;1,0;1,0;5,0;1;...;...;...;19,0;-23,4925;-46,41
1355;059 DP - Jardim Noemia;FURTO - OUTROS;72,0;97,0;91,0;71;90,0;73,0;100,0;77,0;60;...;...;...;731,0;-23,4925;-46,41
1356;059 DP - Jardim Noemia;FURTO DE VEÍCULO;7,0;8,0;16,0;9;14,0;14,0;17,0;15,0;11;...;...;...;111,0;-23,4925;-46,41
1357;062 DP - Ermelino Matarazzo;HOMICÍDIO DOLOSO (2);0,0;1,0;0,0;0;0,0;2,0;1,0;1,0;1;...;...;...;6,0;-23,4904;-46,4824
1358;062 DP - Ermelino Matarazzo;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;1,0;0,0;0;0,0;2,0;1,0;1,0;1;...;...;...;6,0;-23,4904;-46,4824
1359;062 DP - Ermelino Matarazzo;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;1,0;1,0;0,0;0;...;...;...;2,0;-23,4904;-46,4824
1360;062 DP - Ermelino Matarazzo;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;1,0;1,0;0,0;0;...;...;...;2,0;-23,4904;-46,4824
1361;062 DP - Ermelino Matarazzo;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;1,0;1,0;0;0,0;0,0;0,0;1,0;1;...;...;...;4,0;-23,4904;-46,4824
1362;062 DP - Ermelino Matarazzo;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4904;-46,4824
1363;062 DP - Ermelino Matarazzo;TENTATIVA DE HOMICÍDIO;0,0;1,0;2,0;1;0,0;0,0;0,0;2,0;2;...;...;...;8,0;-23,4904;-46,4824
1364;062 DP - Ermelino Matarazzo;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4904;-46,4824
1365;062 DP - Ermelino Matarazzo;LESÃO CORPORAL DOLOSA;39,0;23,0;32,0;36;28,0;33,0;34,0;24,0;26;...;...;...;275,0;-23,4904;-46,4824
1366;062 DP - Ermelino Matarazzo;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;6,0;11,0;9,0;12;20,0;5,0;8,0;8,0;9;...;...;...;88,0;-23,4904;-46,4824
1367;062 DP - Ermelino Matarazzo;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;0,0;1,0;1;0,0;1,0;1,0;1,0;0;...;...;...;6,0;-23,4904;-46,4824
1368;062 DP - Ermelino Matarazzo;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4904;-46,4824
1369;062 DP - Ermelino Matarazzo;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4904;-46,4824
1370;062 DP - Ermelino Matarazzo;TOTAL DE ESTUPRO (4);1,0;2,0;1,0;2;2,0;1,0;2,0;2,0;2;...;...;...;15,0;-23,4904;-46,4824
1371;062 DP - Ermelino Matarazzo;ESTUPRO;0,0;0,0;0,0;1;0,0;0,0;0,0;1,0;0;...;...;...;2,0;-23,4904;-46,4824
1372;062 DP - Ermelino Matarazzo;ESTUPRO DE VULNERÁVEL;1,0;2,0;1,0;1;2,0;1,0;2,0;1,0;2;...;...;...;13,0;-23,4904;-46,4824
1373;062 DP - Ermelino Matarazzo;TOTAL DE ROUBO - OUTROS (1);101,0;64,0;78,0;100;101,0;87,0;81,0;93,0;83;...;...;...;788,0;-23,4904;-46,4824
1374;062 DP - Ermelino Matarazzo;ROUBO - OUTROS;98,0;64,0;78,0;100;100,0;85,0;80,0;91,0;82;...;...;...;778,0;-23,4904;-46,4824
1375;062 DP - Ermelino Matarazzo;ROUBO DE VEÍCULO;5,0;3,0;7,0;15;7,0;4,0;5,0;5,0;7;...;...;...;58,0;-23,4904;-46,4824
1376;062 DP - Ermelino Matarazzo;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4904;-46,4824
1377;062 DP - Ermelino Matarazzo;ROUBO DE CARGA;3,0;0,0;0,0;0;1,0;2,0;1,0;2,0;1;...;...;...;10,0;-23,4904;-46,4824
1378;062 DP - Ermelino Matarazzo;FURTO - OUTROS;123,0;120,0;144,0;111;139,0;121,0;159,0;141,0;124;...;...;...;1,182;-23,4904;-46,4824
1379;062 DP - Ermelino Matarazzo;FURTO DE VEÍCULO;17,0;22,0;18,0;28;35,0;42,0;35,0;27,0;24;...;...;...;248,0;-23,4904;-46,4824
1380;063 DP - Vila Jacuí;HOMICÍDIO DOLOSO (2);1,0;0,0;1,0;0;0,0;2,0;1,0;0,0;1;...;...;...;6,0;-23,5104;-46,4474
1381;063 DP - Vila Jacuí;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);1,0;0,0;1,0;0;0,0;2,0;1,0;0,0;1;...;...;...;6,0;-23,5104;-46,4474
1382;063 DP - Vila Jacuí;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5104;-46,4474
1383;063 DP - Vila Jacuí;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5104;-46,4474
1384;063 DP - Vila Jacuí;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;1,0;1;2,0;1,0;1,0;0,0;0;...;...;...;6,0;-23,5104;-46,4474
1385;063 DP - Vila Jacuí;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5104;-46,4474
1386;063 DP - Vila Jacuí;TENTATIVA DE HOMICÍDIO;1,0;0,0;1,0;0;0,0;0,0;0,0;1,0;1;...;...;...;4,0;-23,5104;-46,4474
1387;063 DP - Vila Jacuí;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5104;-46,4474
1388;063 DP - Vila Jacuí;LESÃO CORPORAL DOLOSA;36,0;33,0;21,0;49;25,0;18,0;28,0;32,0;44;...;...;...;286,0;-23,5104;-46,4474
1389;063 DP - Vila Jacuí;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;14,0;9,0;7,0;4;12,0;6,0;15,0;9,0;15;...;...;...;91,0;-23,5104;-46,4474
1390;063 DP - Vila Jacuí;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;1,0;3,0;0;3,0;1,0;1,0;0,0;1;...;...;...;11,0;-23,5104;-46,4474
1391;063 DP - Vila Jacuí;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5104;-46,4474
1392;063 DP - Vila Jacuí;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5104;-46,4474
1393;063 DP - Vila Jacuí;TOTAL DE ESTUPRO (4);3,0;3,0;1,0;3;2,0;5,0;6,0;5,0;5;...;...;...;33,0;-23,5104;-46,4474
1394;063 DP - Vila Jacuí;ESTUPRO;1,0;1,0;0,0;0;1,0;1,0;1,0;0,0;1;...;...;...;6,0;-23,5104;-46,4474
1395;063 DP - Vila Jacuí;ESTUPRO DE VULNERÁVEL;2,0;2,0;1,0;3;1,0;4,0;5,0;5,0;4;...;...;...;27,0;-23,5104;-46,4474
1396;063 DP - Vila Jacuí;TOTAL DE ROUBO - OUTROS (1);157,0;98,0;86,0;97;109,0;96,0;119,0;107,0;114;...;...;...;983,0;-23,5104;-46,4474
1397;063 DP - Vila Jacuí;ROUBO - OUTROS;154,0;98,0;85,0;95;109,0;96,0;116,0;102,0;113;...;...;...;968,0;-23,5104;-46,4474
1398;063 DP - Vila Jacuí;ROUBO DE VEÍCULO;26,0;20,0;20,0;12;15,0;8,0;14,0;16,0;19;...;...;...;150,0;-23,5104;-46,4474
1399;063 DP - Vila Jacuí;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5104;-46,4474
1400;063 DP - Vila Jacuí;ROUBO DE CARGA;3,0;0,0;1,0;2;0,0;0,0;3,0;5,0;1;...;...;...;15,0;-23,5104;-46,4474
1401;063 DP - Vila Jacuí;FURTO - OUTROS;131,0;154,0;150,0;129;129,0;110,0;136,0;141,0;130;...;...;...;1,21;-23,5104;-46,4474
1402;063 DP - Vila Jacuí;FURTO DE VEÍCULO;35,0;29,0;28,0;28;48,0;34,0;30,0;25,0;37;...;...;...;294,0;-23,5104;-46,4474
1403;064 DP - Cidade A E Carvalho;HOMICÍDIO DOLOSO (2);1,0;2,0;0,0;1;3,0;0,0;1,0;0,0;1;...;...;...;9,0;-23,5243;-46,4763
1404;064 DP - Cidade A E Carvalho;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);1,0;2,0;0,0;1;3,0;0,0;1,0;0,0;1;...;...;...;9,0;-23,5243;-46,4763
1405;064 DP - Cidade A E Carvalho;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5243;-46,4763
1406;064 DP - Cidade A E Carvalho;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5243;-46,4763
1407;064 DP - Cidade A E Carvalho;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;1,0;1,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;2,0;-23,5243;-46,4763
1408;064 DP - Cidade A E Carvalho;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5243;-46,4763
1409;064 DP - Cidade A E Carvalho;TENTATIVA DE HOMICÍDIO;1,0;1,0;0,0;0;1,0;0,0;1,0;0,0;1;...;...;...;5,0;-23,5243;-46,4763
1410;064 DP - Cidade A E Carvalho;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5243;-46,4763
1411;064 DP - Cidade A E Carvalho;LESÃO CORPORAL DOLOSA;47,0;35,0;42,0;40;47,0;54,0;46,0;47,0;43;...;...;...;401,0;-23,5243;-46,4763
1412;064 DP - Cidade A E Carvalho;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;8,0;6,0;10,0;10;9,0;8,0;8,0;9,0;7;...;...;...;75,0;-23,5243;-46,4763
1413;064 DP - Cidade A E Carvalho;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;1,0;2,0;2;1,0;1,0;1,0;0,0;0;...;...;...;9,0;-23,5243;-46,4763
1414;064 DP - Cidade A E Carvalho;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5243;-46,4763
1415;064 DP - Cidade A E Carvalho;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5243;-46,4763
1416;064 DP - Cidade A E Carvalho;TOTAL DE ESTUPRO (4);3,0;3,0;2,0;3;5,0;4,0;4,0;2,0;5;...;...;...;31,0;-23,5243;-46,4763
1417;064 DP - Cidade A E Carvalho;ESTUPRO;0,0;1,0;0,0;0;1,0;1,0;0,0;0,0;0;...;...;...;3,0;-23,5243;-46,4763
1418;064 DP - Cidade A E Carvalho;ESTUPRO DE VULNERÁVEL;3,0;2,0;2,0;3;4,0;3,0;4,0;2,0;5;...;...;...;28,0;-23,5243;-46,4763
1419;064 DP - Cidade A E Carvalho;TOTAL DE ROUBO - OUTROS (1);139,0;121,0;135,0;128;117,0;121,0;115,0;151,0;119;...;...;...;1,146;-23,5243;-46,4763
1420;064 DP - Cidade A E Carvalho;ROUBO - OUTROS;139,0;119,0;135,0;126;116,0;121,0;114,0;149,0;117;...;...;...;1,136;-23,5243;-46,4763
1421;064 DP - Cidade A E Carvalho;ROUBO DE VEÍCULO;31,0;26,0;27,0;26;23,0;19,0;24,0;27,0;14;...;...;...;217,0;-23,5243;-46,4763
1422;064 DP - Cidade A E Carvalho;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5243;-46,4763
1423;064 DP - Cidade A E Carvalho;ROUBO DE CARGA;0,0;2,0;0,0;2;1,0;0,0;1,0;2,0;2;...;...;...;10,0;-23,5243;-46,4763
1424;064 DP - Cidade A E Carvalho;FURTO - OUTROS;207,0;191,0;193,0;164;191,0;204,0;222,0;220,0;180;...;...;...;1,772;-23,5243;-46,4763
1425;064 DP - Cidade A E Carvalho;FURTO DE VEÍCULO;31,0;47,0;55,0;50;48,0;33,0;26,0;58,0;49;...;...;...;397,0;-23,5243;-46,4763
1426;065 DP - Artur Alvim;HOMICÍDIO DOLOSO (2);0,0;0,0;1,0;1;0,0;0,0;1,0;1,0;0;...;...;...;4,0;-23,5434;-46,4817
1427;065 DP - Artur Alvim;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;0,0;1,0;1;0,0;0,0;1,0;1,0;0;...;...;...;4,0;-23,5434;-46,4817
1428;065 DP - Artur Alvim;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5434;-46,4817
1429;065 DP - Artur Alvim;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5434;-46,4817
1430;065 DP - Artur Alvim;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5434;-46,4817
1431;065 DP - Artur Alvim;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5434;-46,4817
1432;065 DP - Artur Alvim;TENTATIVA DE HOMICÍDIO;0,0;0,0;0,0;0;1,0;2,0;0,0;0,0;0;...;...;...;3,0;-23,5434;-46,4817
1433;065 DP - Artur Alvim;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5434;-46,4817
1434;065 DP - Artur Alvim;LESÃO CORPORAL DOLOSA;29,0;22,0;27,0;31;19,0;22,0;16,0;14,0;34;...;...;...;214,0;-23,5434;-46,4817
1435;065 DP - Artur Alvim;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;9,0;10,0;4,0;13;9,0;7,0;9,0;14,0;7;...;...;...;82,0;-23,5434;-46,4817
1436;065 DP - Artur Alvim;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;0,0;0,0;2;0,0;1,0;2,0;1,0;2;...;...;...;9,0;-23,5434;-46,4817
1437;065 DP - Artur Alvim;LATROCÍNIO;0,0;0,0;1,0;0;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5434;-46,4817
1438;065 DP - Artur Alvim;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;1,0;0;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5434;-46,4817
